8.5	-1000	-1000	529	0	0	8.3344	-972.31	-986.68	569.01	-0.0083767	-0.0091125	0.004631
8.52	-1000	-1000	529.17	0	0	8.3313	-972.38	-986.58	569.06	-0.0083617	-0.0091017	-0.0043371
8.54	-1000	-1000	529.33	0	0	8.3344	-972.32	-986.49	568.88	-0.01052	-0.0089416	-0.0097067
8.56	-1000	-1000	529.5	0	0	8.3344	-972.31	-986.69	568.36	-0.01124	-0.0066519	-0.010823
8.58	-1000	-1000	529.67	0	0	8.3313	-972.21	-986.63	567.7	-0.012697	-0.0065836	-0.010232
8.6	-1000	-1000	529.83	0	0	8.3344	-972.08	-986.21	567.11	-0.014179	-0.009604	-0.01035
8.62	-1000	-1000	530	0	0	8.3344	-972.17	-986.09	566.48	-0.012752	-0.0095995	-0.010092
8.64	-1000	-1000	530.17	0	0	8.3313	-972.2	-986.74	565.38	-0.012107	-0.0033593	-0.0042516
8.66	-1000	-1000	530.33	0	0	8.3344	-972.02	-987.39	564.28	-0.014689	0.0011315	0.001349
8.68	-1000	-1000	530.5	0	0	8.3344	-972.04	-987.39	563.81	-0.013396	0.00043745	-0.00063619
8.7	-1000	-1000	530.67	0	0	8.3313	-971.95	-987.35	563.28	-0.014267	-0.00077659	-0.0017914
8.72	-1000	-1000	530.83	0	0	8.3344	-971.91	-987.63	562.33	-0.013239	0.00057462	0.0021233
8.74	-1000	-1000	531	0	0	8.3344	-971.85	-988.39	561.33	-0.013085	0.0053899	0.0063741
8.76	-1000	-1000	531.17	0	0	8.3313	-971.9	-988.9	560.45	-0.011461	0.0072085	0.0090887
8.78	-1000	-1000	531.33	0	0	8.3344	-971.75	-989.03	559.93	-0.013114	0.0042366	0.0075676
8.8	-1000	-1000	531.5	0	0	8.3344	-971.58	-989.02	559.54	-0.015215	0.00031508	0.0046653
8.82	-1000	-1000	531.67	0	0	8.3313	-971.37	-989.25	558.85	-0.017045	-5.4091e-05	0.0053644
8.84	-1000	-1000	531.83	0	0	8.3344	-971.23	-989.99	557.84	-0.016714	0.0036382	0.0098538
8.86	-1000	-1000	532	0	0	8.3344	-971.02	-990.51	556.85	-0.017807	0.004688	0.01394
8.88	-1000	-1000	532.17	0	0	8.3313	-971.03	-991.04	555.82	-0.014704	0.0055281	0.018437
8.9	-1000	-1000	532.33	0	0	8.3344	-970.99	-991.32	555.06	-0.013647	0.0039532	0.019648
8.92	-1000	-1000	532.5	0	0	8.3344	-970.89	-991.33	554.54	-0.013494	0.00095201	0.017936
8.94	-1000	-1000	532.67	0	0	8.3313	-970.86	-992.15	553.32	-0.012541	0.0043829	0.024672
8.96	-1000	-1000	532.83	0	0	8.3344	-970.69	-992.42	552.32	-0.013427	0.0029603	0.028669
8.98	-1000	-1000	533	0	0	8.3344	-970.7	-992.65	551.49	-0.011967	0.0016499	0.030521
9	-1000	-1000	533.17	0	0	8.3313	-970.89	-993.38	550.49	-0.0090994	0.0042329	0.034346
9.02	-1000	-1000	533.33	0	0	8.3344	-970.87	-993.72	549.43	-0.0090204	0.0033414	0.038931
9.04	-1000	-1000	533.5	0	0	8.3344	-970.81	-994.23	548.41	-0.00953	0.0040287	0.042963
9.06	-1000	-1000	533.67	0	0	8.3313	-970.85	-994.43	547.69	-0.0089506	0.0021444	0.043122
9.08	-1000	-1000	533.83	0	0	8.3344	-970.93	-994.77	547.01	-0.00799	0.0016634	0.042978
9.1	-1000	-1000	534	0	0	8.3344	-971.04	-995.54	546.11	-0.0071018	0.006468	0.04564
9.12	-1000	-1000	534.17	0	0	8.3313	-971.02	-995.68	545.65	-0.0095249	0.0027156	0.042768
9.14	-1000	-1000	534.33	0	0	8.3344	-971.02	-995.86	545.11	-0.010373	0.0009962	0.041191
9.16	-1000	-1000	534.5	0	0	8.3344	-971.12	-996.48	544.33	-0.0096832	0.0050071	0.042595
9.18	-1000	-1000	534.67	0	0	8.3313	-971.14	-996.65	543.97	-0.010411	0.002106	0.038927
9.2	-1000	-1000	534.83	0	0	8.3344	-971.11	-997.16	543.18	-0.011528	0.0052401	0.040947
9.22	-1000	-1000	535	0	0	8.3344	-971.28	-997.48	542.63	-0.0097966	0.0050973	0.039901
9.24	-1000	-1000	535.17	0	0	8.3313	-971.3	-997.62	542.15	-0.010666	0.0022722	0.038114
9.26	-1000	-1000	535.33	0	0	8.3344	-971.49	-998.2	541.2	-0.0080097	0.0063316	0.042407
9.28	-1000	-1000	535.5	0	0	8.3344	-971.58	-998.5	540.32	-0.0088596	0.0060504	0.045827
9.3	-1000	-1000	535.67	0	0	8.3313	-971.59	-998.38	539.85	-0.010268	0.00050953	0.044018
9.32	-1000	-1000	535.83	0	0	8.3344	-971.56	-998.3	539.3	-0.011769	-0.0021083	0.043372
9.34	-1000	-1000	536	0	0	8.3344	-971.54	-999.14	537.88	-0.012727	0.0057785	0.054414
9.36	-1000	-1000	536.17	0	0	8.3313	-971.65	-999.44	536.97	-0.011396	0.0061153	0.058401
9.38	-1000	-1000	536.33	0	0	8.3344	-971.68	-999.87	536.1	-0.011046	0.0075348	0.062124
9.4	-1000	-1000	536.5	0	0	8.3344	-971.55	-999.5	535.69	-0.01402	0.00013163	0.059354
9.42	-1000	-1000	536.67	0	0	8.3313	-971.61	-999.44	535.36	-0.012091	-0.0018344	0.055829
9.44	-1000	-1000	536.83	0	0	8.3344	-971.56	-999.52	534.96	-0.012851	-0.0018487	0.053492
9.46	-1000	-1000	537	0	0	8.3344	-971.6	-1000.1	534.37	-0.011575	0.0041309	0.054166
9.48	-1000	-1000	537.17	0	0	8.3313	-971.53	-1000.5	534.03	-0.012325	0.0059636	0.051549
9.5	-1000	-1000	537.33	0	0	8.3344	-971.54	-1000.5	534.54	-0.011632	0.0044604	0.037545
9.52	-1000	-1000	537.5	0	0	8.3344	-971.57	-1000.6	535.38	-0.010824	0.0036447	0.020451
9.54	-1000	-1000	537.67	0	0	8.3313	-971.63	-1001	536.45	-0.0098458	0.0067123	0.0016794
9.56	-1000	-1000	537.83	0	0	8.3344	-971.65	-1001.7	537.71	-0.0096111	0.010322	-0.0181
9.58	-1000	-1000	538	0	0	8.3344	-971.51	-1002.2	539.34	-0.012883	0.011714	-0.040895
9.6	-1000	-1000	538.17	0	0	8.3313	-971.5	-1002.3	541.21	-0.01245	0.010133	-0.065091
9.62	-1000	-1000	538.33	0	0	8.3344	-971.67	-1002.7	542.85	-0.008967	0.011646	-0.085405
9.64	-1000	-1000	538.5	0	0	8.3344	-971.73	-1002.8	544.54	-0.008526	0.0093127	-0.10519
9.66	-1000	-1000	538.67	0	0	8.3313	-971.82	-1003.2	545.51	-0.0078077	0.010295	-0.11604
9.68	-1000	-1000	538.83	0	0	8.3344	-972.05	-1003.6	546.38	-0.0056039	0.011133	-0.1254
9.7	-1000	-1000	539	0	0	8.3344	-972.14	-1004.1	547.03	-0.0058099	0.013214	-0.13163
9.72	-1000	-1000	539.17	0	0	8.3313	-972.25	-1004.4	547.77	-0.0068397	0.010667	-0.13855
9.74	-1000	-1000	539.33	0	0	8.3344	-972.41	-1004.6	549.01	-0.0063444	0.0092473	-0.15081
9.76	-1000	-1000	539.5	0	0	8.3344	-972.37	-1004.3	550.46	-0.0089865	0.0045365	-0.16491
9.78	-1000	-1000	539.67	0	0	8.3313	-972.42	-1004.7	551.59	-0.0095995	0.0055967	-0.17464
9.8	-1000	-1000	539.83	0	0	8.3344	-972.49	-1004.8	553.15	-0.0099047	0.005107	-0.18886
9.82	-1000	-1000	540	0	0	8.3313	-972.64	-1005.5	554.5	-0.0092553	0.0086017	-0.20001
9.84	-1000	-1000	540.17	0	0	8.3344	-972.65	-1005.6	556.42	-0.010369	0.0074009	-0.21722
