8.68	-1000	-1000	530.5	0	0	8.3344	-1004.4	-999.57	573.36	-0.049438	0.076559	-0.094025	-0.018191														
8.7	-1000	-1000	530.67	0	0	8.3313	-1003.7	-999.84	572.8	-0.050434	0.076959	-0.094425	-0.034458														
8.72	-1000	-1000	530.83	0	0	8.3344	-1003.1	-1001.2	572.2	-0.05143	0.077359	-0.094825	-0.0052296														
8.74	-1000	-1000	531	0	0	8.3344	-1003.3	-1001.9	571.41	0.035561	0.077759	-0.095176	-0.0088481														
8.76	-1000	-1000	531.17	0	0	8.3313	-1003	-1002.9	571.77	0.036562	0.078159	-0.021218	-0.0045985														
8.78	-1000	-1000	531.33	0	0	8.3344	-1002.3	-1004	571.46	0.034694	0.078559	-0.014488	0.022988														
8.8	-1000	-1000	531.5	0	0	8.3344	-1002.3	-1005	570.93	-0.049503	0.078959	-0.014088	-0.0035278														
8.82	-1000	-1000	531.67	0	0	8.3313	-1001.9	-1006.3	570.53	-0.050499	0.079359	-0.013688	0.0050288														
8.84	-1000	-1000	531.83	0	0	8.3344	-1000.8	-1011.4	569.21	-0.051495	0.079759	-0.013288	-0.096558														
8.86	-1000	-1000	532	0	0	8.3344	-1001.5	-1008.6	568.6	0.035501	0.080159	-0.012888	0.036479														
8.88	-1000	-1000	532.17	0	0	8.3313	-1001.2	-1009	568.42	0.036497	0.080559	-0.012488	0.036164														
8.9	-1000	-1000	532.33	0	0	8.3344	-1000.8	-1009.6	567.94	0.037493	0.080959	-0.012088	0.020549														
8.92	-1000	-1000	532.5	0	0	8.3344	-1000.6	-1011.1	567.49	-0.04922	0.081359	-0.011688	0.026311														
8.94	-1000	-1000	532.67	0	0	8.3313	-1000.3	-1011.5	566.93	-0.050492	0.081759	-0.011288	0.0080128														
8.96	-1000	-1000	532.83	0	0	8.3344	-1000	-1012.1	566.39	-0.051488	0.082159	-0.010888	0.012869														
8.98	-1000	-1000	533	0	0	8.3344	-998.87	-1016.2	566.02	-0.052484	0.082559	-0.010488	-0.078647														
9	-1000	-1000	533.17	0	0	8.3313	-998.72	-1016.7	565.85	-0.010996	0.082959	-0.010088	-0.066215														
9.02	-1000	-1000	533.33	0	0	8.3344	-999.46	-1013.6	565.86	0.034477	0.083359	-0.0096881	0.05497														
9.04	-1000	-1000	533.5	0	0	8.3344	-998.98	-1013	565.8	-0.052518	0.083759	-0.0092881	0.04343														
9.06	-1000	-1000	533.67	0	0	8.3313	-998.94	-1012.8	566.1	-0.053515	0.084159	-0.0088881	0.025121														
9.08	-1000	-1000	533.83	0	0	8.3344	-998.82	-1012.7	566.17	-0.054511	0.084559	-0.0084881	0.017171														
9.1	-1000	-1000	534	0	0	8.3344	-998.96	-1012.1	566.14	-0.055448	0.083713	-0.0080881	0.0035465														
9.12	-1000	-1000	534.17	0	0	8.3313	-999.04	-1011.9	566.22	0.031491	-0.07544	-0.0076881	-0.002441														
9.14	-1000	-1000	534.33	0	0	8.3344	-999.11	-1011.7	566.24	0.032487	-0.075847	-0.0072881	-0.0090821														
9.16	-1000	-1000	534.5	0	0	8.3344	-999.09	-1011.3	567.29	0.033483	-0.076247	-0.0068881	-0.013333														
9.18	-1000	-1000	534.67	0	0	8.3313	-999.14	-1010.5	566.96	-0.053513	-0.076647	-0.0064881	-0.016694														
9.2	-1000	-1000	534.83	0	0	8.3344	-999.47	-1009.8	567.55	-0.054509	-0.077047	-0.0060881	-0.023622														
9.22	-1000	-1000	535	0	0	8.3344	-999.62	-1008.8	568.21	-0.017585	-0.077447	-0.0056881	-0.022178														
9.24	-1000	-1000	535.17	0	0	8.3313	-999.91	-1007.9	568.81	0.032349	-0.077847	-0.0052899	-0.0083755														
9.26	-1000	-1000	535.33	0	0	8.3344	-1000	-1006.9	569.33	0.033345	-0.078247	-0.0069969	0.0068863														
9.28	-1000	-1000	535.5	0	0	8.3344	-1000	-1006.2	569.51	0.034341	-0.078647	-0.082606	0.020003														
9.3	-1000	-1000	535.67	0	0	8.3313	-1001.2	-1005.5	569.58	0.035337	-0.079047	-0.085682	-0.015229														
9.32	-1000	-1000	535.83	0	0	8.3344	-1001.6	-1005.1	569.31	0.036333	-0.079447	-0.086082	-0.0013533														
9.34	-1000	-1000	536	0	0	8.3344	-1001.8	-1003.9	568.72	0.037329	-0.079847	-0.086482	0.015639														
9.36	-1000	-1000	536.17	0	0	8.3313	-1002.5	-1003.3	567.78	0.038325	-0.080247	-0.086882	0.02087														
9.38	-1000	-1000	536.33	0	0	8.3344	-1003	-1002.6	566.35	0.039321	-0.080647	-0.087282	0.02424														
9.4	-1000	-1000	536.5	0	0	8.3344	-1003.2	-1001.3	564.74	0.040317	-0.081047	-0.087682	0.0206														
